CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
-0.3943462411944837,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,0.13158947143301822,0.9147992254543502,1.2129791389041071,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.393028042999297,1.0929261242157564
-0.4068470538414287,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.39268492137352673,0.5094087060441319,1.1559348422544233,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.4410519326070325,0.08647835959607916
-0.40960393572195497,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.5636439625060962,-1.051700399403991,0.7871434644142177,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.3708800391162776,0.4285023910267218
-0.34723021050775266,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.47816444193981206,-0.24091936058355387,0.4337540466694266,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4410519326070325,-0.6157922951037235
-0.3462759500003523,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.26873961655241435,0.5663056210490747,0.317003386193074,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.25597356352516587,-0.3354447283572953
-0.3475060150690379,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6420001896918579,-0.42939039153742736,0.3344494335851022,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.42701755390888174,-0.5863558005953484
-0.2978681764316524,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.49810966340527885,-1.396637946621458,0.3344494335851022,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.33086013110983153,-0.8512842511707231
-0.32925752846349465,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.41975343621951705,0.4667360197904245,0.22002808188861175,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.32976369527403826,0.282721656318579
-0.3271034599278872,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-1.18052116925945,-1.1370457719114055,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.7421119777972465,-0.13499621813359913
-0.33605372524790716,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.7944386680350646,0.032897042877734275,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3758140003773462,-0.19246746931661696
-0.27484256862747686,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-1.0181100801835095,1.0499293985910896,0.0013582780648238077,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.21814652719030578,1.1728251807384886
-0.3213627683632457,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.45536990312213615,0.7334403088760947,0.10327742141225876,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3931376865828762,0.16497567828507914
-0.2770908994814982,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.20320531745159578,0.8223417385713181,0.08644935390060221,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4410519326070325,0.850425478980096
-0.30549062316759457,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6719180218900574,1.1174944851594597,0.14268552301441548,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.415176046882317,1.0130270676930244
-0.3332072359782714,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.5137809088424299,0.9076871110787322,0.2873878888491134,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4128735316271512,0.5112049232169181
-0.32270106053825837,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.9767949785764719,0.6089783073027819,0.31353319148021835,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.5838962866923094,0.5406414177252932
-0.34232507875324947,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6719180218900574,0.7725569379419928,0.4216321336313692,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.22154547828126425,0.302345985990829
-0.3092913729446307,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.33854789168154736,0.7192160801248587,0.3129627485137216,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.5514417859528353,0.648575230922668
-0.33056207240105057,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,0.29969919521337846,0.9183552826421595,0.31358072839409296,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3428112817199755,0.020596681410668692
-0.30385907044640514,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,0.554713098236128,0.6658752223077247,0.2110436051662864,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.25827607878033165,-0.09434582095536692
-0.28892140230861074,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.8143838895005313,0.9076871110787322,0.2081913903338021,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.038331050120245985,1.3942997584681671
-0.26286427179494976,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.30293142477892826,1.1174944851594597,0.180619980286455,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.21990082452757492,0.05423838942023986
-0.2589925343460216,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.47673978326370686,0.47740419135385126,0.09267668961819274,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-1.360392145600947,2.1105877915052913
-0.2864880380147398,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.8314797936137889,0.9396916257690129,-0.003728171719772962,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.022980948419142923,0.7985611791320071
-0.23282834045835957,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.26873961655241435,1.0072567123373828,-0.016753286121450797,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-1.188142075797859,1.077507008044703
-0.41304974713953124,-0.48772236467012914,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.500958980757488,-0.01333170056378179,-0.20666325705102287,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.4410519326070325,-0.4167455227137595
-0.4091780096906031,-0.48772236467012914,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.6320275789591239,-0.2551435893347896,-0.19829676020906933,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.22900124196465707,-0.174244877478099
-0.4111912666147527,-0.48772236467012914,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.619205650874182,-0.9627989697087678,0.06615109167608976,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.4410519326070325,-0.5443036655833844
-0.40014628310775624,-0.48772236467012914,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.4539452444460309,-1.3646334319311773,0.02484151351894378,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.403005609105014,-0.353667320195813
-0.4173020250590935,2.7312452421527236,-1.1945275176659798,-0.27259856706992697,-1.0944337394824173,0.4421650628238524,-1.6633422357071281,0.7634700813045987,-0.7529221514850207,-0.9279366560848703,-0.07191290156436134,0.427127197492461,-1.168077001594187
-0.41660844059273905,2.7312452421527236,-1.1945275176659798,-0.27259856706992697,-1.0944337394824173,1.0533436348727878,-1.8767056669756643,0.7634700813045987,-0.7529221514850207,-0.9279366560848703,-0.07191290156436134,0.42701755390888174,-1.496083654687508
-0.405686812712309,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,0.6914803311421823,-2.3354370442030166,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3150714550744117,-1.0951866342401158
-0.40405060506181517,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.16473953319676876,-2.203862928254086,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.29270416402423327,-0.9592180643680981
-0.4019721791274041,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.10490386880036852,-2.2074189854418953,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4142988982136821,-0.730734797469759
-0.4062395855672056,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.3072054008072427,-1.0161398275259017,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3587096013389746,-0.4349681145522772
-0.4005687179421299,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.8585483084597779,-1.2366153731700558,0.6205265812832662,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,-0.3424534175259558
-0.3985973553817198,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.7103838061448857,-1.2543956591091006,0.6205265812832662,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,0.2098312889645077
-0.39383652643565276,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.36276708917532724,0.601866192927164,0.9005190040054641,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.395440201838042,0.8616393816499534
-0.3909737449134516,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-1.2617267137974209,0.9503597973324396,0.9863706704632383,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,2.545126519962255
-0.39494207214544585,-0.48772236467012914,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.9725210025481575,-0.23380724620793591,1.0898585319685394,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,0.4971875448795965
-0.4101916205466345,0.41358856524026955,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,-0.4582192204743453,-0.8134445678207923,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4263596924074059,0.11170964060325766
-0.4154703103778152,0.41358856524026955,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,-0.24167110170642406,-0.19824667432984655,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4089263626182967,-0.451788968557063
-0.41427981220821686,0.41358856524026955,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,0.3224937340310544,-1.6882346360217906,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4410519326070325,-1.0335101695559015
-0.414720866759808,0.41358856524026955,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,-0.4083561668106791,-1.6775664644583639,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4410519326070325,-0.5919627519302771
-0.418934741512609,2.7312452421527236,-1.041322704609177,-0.27259856706992697,-1.249923680615945,-0.5650686211822014,-0.7458794812524225,1.6755133109052929,-0.7529221514850207,0.3608877305705503,1.222702078567624,0.4410519326070325,0.3009442481570969
-0.41899176439658775,3.375038763517294,-1.4469506858452827,-0.27259856706992697,-1.310391991056761,1.3738918369963546,-1.659786178519319,2.3300490780465393,-0.5230014462035358,-1.0823580111680082,-0.25685789872607445,0.43041650499984024,-1.0993918477413123
-0.4181259475459709,3.160440923062437,-1.516987171814107,-0.27259856706992697,-1.249923680615945,0.140137423489647,-1.1690502866016859,2.5634553251714953,-0.8678825041257632,-0.5656403999282774,-0.5342753944686417,0.4410519326070325,-0.9648250157030267
-0.4188509527851299,3.8042344444270078,-1.4323597512684445,-0.27259856706992697,-1.2412853505529713,0.7570146302430009,-0.998359541586857,2.153306832260269,-0.5230014462035358,-0.9041795245336184,-1.551472878858059,0.3971944991753105,-1.2199413014422764
-0.4025435716995182,0.585266837604155,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.19893134142328264,-1.4001940038092666,1.9108685714991132,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.3728536236207052,-0.8120355918262232
-0.40849839001216187,0.585266837604155,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.5095069328141167,-0.7601037100036583,1.4912126958129397,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4410519326070325,-0.48122546306543784
-0.40314056638280654,0.585266837604155,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.7744934465695991,-0.0844528443199605,1.6306860011214162,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4214257311463373,0.06965750559129358
-0.400534969704673,0.585266837604155,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.4539452444460309,0.8827947107640701,1.4372582985651137,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.23470270831078072,0.2504816861427397
-0.40768494111621933,0.585266837604155,-0.876445143890904,-0.27259856706992697,-0.878475487908073,0.24413750684529387,-0.027555929315017734,1.6307335380352912,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4410519326070325,-0.830258183664741
-0.4057962035509622,0.585266837604155,-0.876445143890904,-0.27259856706992697,-0.878475487908073,0.6800830617333443,-0.895233883140398,1.9898273854450503,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4265789795745643,-0.441976803720938
-0.41824697570788505,0.26337007692186976,-1.4236051905223417,-0.27259856706992697,-1.1972298672318047,1.1673163289611674,-0.32270867590315927,2.580235855769277,-0.7529221514850207,-1.1417508400461382,0.0667958463069231,0.4009223810170072,-0.6452287896120984
-0.416346600819367,2.9458430826075803,-1.1332455924432587,-0.27259856706992697,-1.3535836413716298,0.007644166611905868,-1.8055845232194856,1.3388568868444093,-0.6379617988442783,-0.42309761062076545,-1.0891103859537778,0.4410519326070325,-1.119016177413562
-0.415421433620119,2.9458430826075803,-1.1332455924432587,-0.27259856706992697,-1.3535836413716298,-0.7089591474687804,-1.332628917240897,1.3388568868444093,-0.6379617988442783,-0.42309761062076545,-1.0891103859537778,0.4410519326070325,-0.3382482040247595
-0.4137805710403208,0.04877223646701293,-0.7392903588686235,-0.27259856706992697,-1.2585620106789188,-0.5793152079432485,-1.6775664644583639,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.4334865253400605,-0.6382201004434378
-0.4047441895281696,0.04877223646701293,-0.7392903588686235,-0.27259856706992697,-1.2585620106789188,-0.9839182719569954,-1.129933657535788,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.4410519326070325,0.06124707858890067
-0.40560302398482995,0.04877223646701293,-0.7392903588686235,-0.27259856706992697,-1.2585620106789188,-0.5693425972105157,-1.2650638306725273,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.4410519326070325,-0.5415001899159201
-0.41024631596596106,-0.48772236467012914,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,0.18857581847720803,-2.203862928254086,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.2966513330330884,-0.8316599214984732
-0.40204200306696997,-0.48772236467012914,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.4610685378265545,-1.8162526947829123,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.22220333978274012,-0.38871076603911653
-0.40985297443973995,-0.48772236467012914,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.312904035511661,-2.1611902420003792,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.37537542604302937,-0.9998684615463302
-0.39777925155647287,-0.48772236467012914,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.056465473812807504,-2.2180871570053218,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.22472514220506432,-0.7167174191324377
-0.41132858702923225,-0.48772236467012914,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.016575030881875275,-2.22519927138094,0.21698571940062852,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.41934250305833054,-0.8232494944960803
-0.40944799559025785,-0.48772236467012914,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,0.0019455319074862549,-0.838336968135455,0.33635091014009183,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.2911691538541231,-0.520474122409938
-0.40870204316922903,-0.48772236467012914,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.008027078825246487,0.21069990226818106,0.12224465004827874,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.1862402443687284,-0.09574755878909903
-0.41038480011276673,-0.48772236467012914,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.20605463480380623,-0.8098885106329836,0.1404512880623026,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.33206621052920343,-0.3340429905235632
-0.41394698476295283,-0.48772236467012914,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.07498603660216903,-0.5289599927960774,0.5795022246093688,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.3259261698487623,-0.04388325894100992
-0.4107571944571181,-0.48772236467012914,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.5850138426476681,-1.1370457719114055,0.33635091014009183,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.43184187158637116,-0.4980463170702237
-0.41573098641886114,0.585266837604155,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.6302200080696794,-1.2472835447334825,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.4410519326070325,-1.0321084317221694
-0.41532484383705287,0.585266837604155,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.4763568710503662,0.0649015575680149,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.427127197492461,-0.7615730298118661
-0.41625932089490963,0.585266837604155,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.024740070725162176,-1.2935122881749985,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.4410519326070325,-0.8316599214984732
-0.4163850039861282,0.585266837604155,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,-0.16758885054897793,-0.777883995942703,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.3724150492863877,-0.7209226326336341
-0.41463009563837233,-0.48772236467012914,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,0.14868537554627578,-0.7316552525011869,0.46793308774536224,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.4410519326070325,-0.4251559497161524
-0.4138434125859301,-0.48772236467012914,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,0.4920281164875186,-0.44361462028866305,0.305499453035388,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.3906158841605526,-0.8582929403393839
-0.41447997416830573,-0.48772236467012914,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,-0.3841369693168992,-0.834780910947646,0.3005080770785405,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.4310743665013161,0.02900710841306136
-0.4121955676121753,-0.48772236467012914,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,-0.23312314964979527,-0.41872221997400066,-0.02255278961416864,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.4218643054806541,-0.590561014096545
-0.41393069251038744,-0.48772236467012914,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,1.0291244373790067,0.6303146504296354,-0.1774755919319347,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.4410519326070325,-1.0026719372137944
-0.4143473086831305,-0.48772236467012914,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,1.1316998620585483,-0.19469061714203756,-0.18089824973091578,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.43184187158637116,-0.9746371805391516
-0.41506649526065914,-0.48772236467012914,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,0.18857581847720803,-0.08800890150776974,-0.3340621862353167,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.3893001611576009,-0.5386967142484557
-0.4159416219698849,-0.48772236467012914,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,0.1714799143639517,0.18936355914132763,-0.3341572600630662,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.4043213321079657,-0.6242027221061164
-0.4156262505095123,0.7140255418770691,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,0.22419228537982713,-0.5325160499838865,-0.06139044824982817,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.420329295310544,-0.6298096734410449
-0.4171716870385705,0.7140255418770691,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,-0.10490386880036852,-1.4108621753726938,-0.06139044824982817,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.4348022483430122,-0.9031485510188124
-0.41552035086783734,0.7140255418770691,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,-0.05076683910838916,0.31026950352683114,-0.08558673741206901,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.4410519326070325,-0.2891873798441346
-0.40631522816840193,-0.48772236467012914,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,0.484904823106995,-0.3831616480959113,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.014319105316378233,-0.8414720863345981
-0.40712984079667053,-0.48772236467012914,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,-0.1732874852533963,0.036453100065543004,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.385462635732325,-0.18405704231422404
-0.40645603977985983,-0.48772236467012914,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,2.5421119514022466,0.2640407600853151,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.4410519326070325,-1.1834961177652406
-0.41098994092233776,-0.48772236467012914,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,2.1873719410521644,-1.1263776003479788,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.4041020449408067,-1.2732073391240977
-0.41253421371906984,-0.48772236467012914,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,1.611809835905848,-0.21602696026889123,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.4410519326070325,-0.9059520266862766
-0.40321737271632896,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.6302200080696794,0.40272699040986376,-0.48356578037136283,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.41758820572106137,-0.4531907063907951
-0.4072136295241496,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.7071515765793346,0.09690607225829502,-0.44634437680744415,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.4265789795745643,-0.6984948272939199
-0.3938958767842838,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.1714799143639517,0.5983101357393552,-0.5135615730263214,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,-3.1344253279141,-0.28358042850920595
-0.3958916777235419,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.21032861083212062,0.6694312794955339,-0.5135615730263214,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.41440854179726194,0.11030790276952555
-0.4042717142037738,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.16758885054897793,0.7618887663785661,-0.6531774890764226,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.39489198392014535,-0.04528499677474203
-0.4050839993673902,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.6177809921980768,1.000144597961765,-0.8024909355569698,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.409803511286931,0.5350344663903642
-0.40059432005330403,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.6391508723396475,0.8294538529469361,-0.7530050082133692,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.4275657718267784,0.8420150519777033
-0.4052527405546744,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.22457519759316774,0.5911980213637372,-0.7951227139063857,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.3400701921304929,0.20142086196211478
-0.40561931623739533,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.26978136301517897,1.0143688267130002,-0.6475205963253289,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.4228510977328682,-0.053695423777134946
-0.3898379421631799,-0.48772236467012914,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,-0.07926001263048343,0.8045614526322734,-0.5941841789578746,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.37888402071756705,0.4060745856870075
